,Zipcode,Sqrt_MSE
2546,30621,56840.299638226985
2547,30635,47042.702507934606
2548,30642,83827.56880533678
2549,30643,59436.45811613742
2550,30650,111517.35230375476
2551,30655,44490.68392150536
2552,30656,49942.368413784236
2553,30666,144178.00508163922
2554,30673,94255.71369959367
2555,30677,75652.77877969947
2556,30680,32756.117350593133
2557,30701,12083.542028791386
2558,30705,16954.392180775052
2559,30720,13069.097179485836
2560,30721,10670.710463364545
2561,30728,21962.702924573707
2562,30736,33748.243719619204
2563,30741,10337.779930903222
2564,30750,142958.57096232907
2565,30809,53381.9496514238
2566,30813,38164.804357658286
2567,30815,28691.603193619594
2568,30901,34710.43802826283
2569,30904,32517.179719348544
2570,30906,36844.13602071961
2571,30907,32878.46953006145
2572,30909,23613.204786365808
2573,31005,23213.985452296256
2574,31008,46939.729493807674
2575,31015,27991.781736377277
2576,31021,23705.83800589876
2577,31024,21859.632478254935
2578,31029,106109.52302332665
2579,31030,15791.728681516966
2580,31032,52046.45125218155
2581,31047,17683.57952017427
2582,31061,54306.60451460455
2583,31064,52485.33714356919
2584,31069,118748.32331956367
2585,31087,136516.38206301376
2586,31088,10274.638872948253
2587,31093,47462.65421715828
2588,31201,43332.27341715451
2589,31204,22360.26771624169
2590,31206,7120.572430537
2591,31210,31994.56944278393
2592,31211,77895.6866854794
2593,31216,16028.254308779911
2594,31217,24872.973482086385
2595,31220,34688.70764481468
2596,31305,111551.3380727709
2597,31312,11544.640378513872
2598,31313,12077.877142012714
2599,31316,10839.093816155111
2600,31320,42734.85742535335
2601,31322,19204.452054716094
2602,31324,25555.23908195897
2603,31326,41501.18108403027
2604,31328,74550.38894674226
2605,31331,35073.36038173926
2606,31401,88566.66162600937
2607,31404,25997.133735914464
2608,31405,13266.110000627817
2609,31406,57656.04466297055
2610,31407,16678.327800173854
2611,31410,52914.673716040044
2612,31411,65252.0524095993
2613,31419,18776.18902675341
2614,31501,30031.268772335647
2615,31503,10400.05330496581
2616,31516,101518.05860912126
2617,31520,14310.64423006952
2618,31522,28395.80436878952
2619,31523,58149.117752162696
2620,31525,33108.33672509724
2621,31533,18231.361113980794
2622,31548,14098.120402552962
2623,31558,70731.23816316422
2624,31601,21322.870258673935
2625,31602,28731.308758156683
2626,31605,18567.219327599985
2627,31620,54261.95690596267
2628,31632,17063.244745225584
2629,31639,51370.56074603392
2630,31701,7288.159052231457
2631,31705,12982.587778733174
2632,31707,14300.32253878866
2633,31709,25646.683102446023
2634,31721,59355.5276551383
2635,31750,43603.893262332334
2636,31757,35369.83912125875
2637,31763,7547.950285210456
2638,31768,133553.97487695073
2639,31792,58761.9223901927
2640,31794,21622.971864333616
2641,31820,6645.100723564052
2642,31822,80664.63451654844
2643,31833,57154.26573749011
2644,31901,66353.8900288773
2645,31903,5489.180065997478
2646,31904,60022.674836499384
2647,31906,34809.96982568804
2648,31907,6779.190142128438
2649,31909,9257.757515805144
2650,32003,38197.93135986896
2651,32024,35510.73699121984
2652,32025,19081.4381793051
2653,32034,56481.42109153386
2654,32043,22376.397481971064
2655,32055,54619.16459546474
2656,32060,34150.58275739553
2657,32064,15196.181893045881
2658,32065,46822.08979669597
2659,32068,37170.20955966906
2660,32073,12433.385517542496
2661,32080,48632.5015349057
2662,32081,48025.37309002893
2663,32082,82336.07569283355
2664,32084,44422.50079546068
2665,32086,40544.44441907747
2666,32091,19399.53999791811
2667,32092,19697.56044614088
2668,32095,91284.79683943451
2669,32097,18919.75933795049
2670,32112,98863.43815498703
2671,32114,7147.334780037442
2672,32117,59295.41105454381
2673,32118,105764.8590135128
2674,32119,19358.53775360065
2675,32124,24513.238258747966
2676,32127,55176.22543880576
2677,32128,34998.700173799734
2678,32129,11105.726277256263
2679,32132,141145.59678149788
2680,32134,20044.59819373496
2681,32136,50596.58588716222
2682,32137,36972.615502098364
2683,32141,8136.3553186194395
2684,32159,37504.99663830887
2685,32162,46437.205624251954
2686,32164,5918.087179396795
2687,32168,33961.959542837714
2688,32169,60183.95275751829
2689,32174,39947.14586962116
2690,32176,27772.098852669384
2691,32177,24598.91771534733
2692,32179,61062.31685851701
2693,32195,78986.32745698924
2694,32204,34962.189120062176
2695,32205,8026.438762750276
2696,32206,14630.651930904798
2697,32207,26670.709106388913
2698,32208,9395.447672484834
2699,32209,2262.3416054777913
2700,32210,5289.988057471293
2701,32211,21122.422618639568
2702,32216,21951.180986383883
2703,32217,98418.14823157525
2704,32218,50774.313929164506
2705,32219,50412.90714095739
2706,32221,19164.82227021165
2707,32223,53834.30758201214
2708,32224,50696.13531252716
2709,32225,13612.030104826508
2710,32226,26095.7921685903
2711,32233,258177.50741694847
2712,32244,7269.824790463738
2713,32246,59079.463195931836
2714,32250,60186.77618801024
2715,32254,5431.641319767659
2716,32256,40232.29220131214
2717,32257,9946.288640521172
2718,32258,24288.869691901455
2719,32259,12735.506113186322
2720,32277,12670.951160578912
2721,32301,15489.132976141886
2722,32303,20730.244309003247
2723,32304,6173.454586487551
2724,32305,9350.399363063929
2725,32308,19950.260962346765
2726,32309,7367.224107521638
2727,32310,23392.489756556035
2728,32311,19638.40304769036
2729,32312,8815.244353133969
2730,32317,10969.959965546586
2731,32320,115641.09930856951
2732,32322,5620.396954067765
2733,32327,29770.17863969542
2734,32328,363350.1474675576
2735,32333,27394.06468613901
2736,32340,44920.95518709414
2737,32344,32007.64360270464
2738,32346,14209.614715872218
2739,32347,30895.248699690954
2740,32348,96583.26303968728
2741,32351,32090.499587714006
2742,32401,30652.435783334433
2743,32404,29534.817175595283
2744,32405,52941.74158878339
2745,32407,34191.19854800837
2746,32408,37193.704893717346
2747,32409,44289.78559513956
2748,32413,30311.03421035235
2749,32425,48157.26800414326
2750,32428,18200.328180662655
2751,32433,19928.290776153957
2752,32439,37628.41253127008
2753,32444,55954.78338180737
2754,32446,32479.36345386489
2755,32456,44287.93808151229
2756,32459,39218.4673515923
2757,32461,54371.54429673477
2758,32501,70959.74145050804
2759,32502,67465.14040259425
2760,32503,53924.855169950766
2761,32504,8617.093238881742
2762,32505,15683.648715574942
2763,32506,12315.453149397432
2764,32507,47751.120246462175
2765,32514,14697.092780974492
2766,32526,11444.290734379058
2767,32533,21396.74909290937
2768,32536,21822.81865133983
2769,32539,36625.107065017735
2770,32541,47977.892698928496
2771,32547,30832.469351585627
2772,32548,36528.378505495515
2773,32550,33126.400904814065
2774,32561,79090.35500593735
2775,32563,21031.271155738385
2776,32566,25498.633511400967
2777,32569,32307.112518493126
2778,32570,10300.085820663224
2779,32571,29405.62128523297
2780,32578,62571.17681199521
2781,32583,20479.090854617447
2782,32601,26849.60204259589
2783,32605,15994.461345772748
2784,32606,11021.045933703313
2785,32607,9680.270209831591
2786,32608,37378.04276501466
2787,32615,35435.4903993996
2788,32625,93884.25753426047
2789,32640,39854.792272214654
2790,32653,35226.218849615376
2791,32656,10887.781847496686
2792,32666,47312.67773266865
2793,32669,69868.92401523206
2794,32680,81096.36098661409
2795,32686,43996.09228134229
2796,32693,18602.755276084314
2797,32696,16095.994976118938
2798,32701,31399.953358218827
2799,32703,16691.08614709909
2800,32707,11670.308750789514
2801,32708,23830.478323420586
2802,32712,17634.02345735754
2803,32713,15564.537998303258
2804,32714,34980.03662837794
2805,32720,10122.666492893797
2806,32724,14270.160085844873
2807,32725,14478.164309517215
2808,32726,25828.270306089304
2809,32736,13595.198093821658
2810,32738,23135.789887392388
2811,32746,85167.33820818856
2812,32750,15716.003609675556
2813,32751,16768.288159599048
2814,32754,92584.95918523721
2815,32757,20977.566980215885
2816,32763,12974.105785751704
2817,32765,46925.25009838454
2818,32771,35746.393198054
2819,32773,35676.28206426325
2820,32778,29191.888667545794
2821,32779,86229.70267495626
2822,32780,44481.64979441286
2823,32784,121345.13583503274
2824,32789,53218.00345070472
2825,32792,50574.0654705378
2826,32796,17789.840440012256
2827,32801,57251.290641372136
2828,32803,28770.406212953283
2829,32804,21110.808850897316
2830,32806,21837.647279627454
2831,32807,10942.025066416514
2832,32808,26111.73207440776
2833,32809,47418.958429494814
2834,32810,6804.882989197831
2835,32811,12383.090635385985
2836,32812,23713.26192599526
2837,32818,10521.08103028971
2838,32819,145006.18408040947
2839,32821,10986.423764171173
2840,32822,20648.32145674907
2841,32824,57638.127230570426
2842,32825,21592.90111507175
2843,32827,52423.78008052691
2844,32828,24018.310067708742
2845,32832,45931.32662525519
2846,32835,22987.13081738879
2847,32836,67526.10788595567
2848,32837,22617.08865449516
2849,32839,40526.96622297656
2850,32901,26957.536034680877
2851,32903,32467.393653463645
2852,32904,32179.462374868046
2853,32905,32458.343046218324
2854,32907,5146.928168312357
2855,32908,20099.42255937467
2856,32909,16980.688779032607
2857,32920,13849.577860925583
2858,32922,23815.062783434703
2859,32926,48755.868202631915
2860,32927,33093.44386001265
2861,32931,54772.86497923535
2862,32934,42340.3090056781
2863,32935,28899.139894657306
2864,32937,69468.77181591802
2865,32940,20057.13340082515
2866,32951,26512.214706614828
2867,32952,19161.766994801026
2868,32953,28430.559548963774
2869,32955,37232.11764706252
2870,32958,11583.54618923278
2871,32960,24778.47026115823
2872,32962,38937.041602931225
2873,32963,126146.97814023307
2874,32966,23559.76510106739
2875,32967,34206.37122901877
2876,32968,17033.318100316625
2877,33004,39531.16342124645
2878,33009,13245.185616343986
2879,33010,10124.55867286874
2880,33012,82388.08390401378
2881,33013,16193.391502571172
2882,33014,40515.47576438119
2883,33015,59435.43002630076
2884,33016,12058.277365333213
2885,33018,33017.116560388764
2886,33019,64499.677733333636
2887,33020,66923.2038611184
2888,33021,196135.0517245473
2889,33023,12300.170567890604
2890,33024,30203.114426841905
2891,33025,27439.31796296691
2892,33026,60252.125074760355
2893,33027,49098.00772013166
2894,33028,64994.17353379489
2895,33029,42036.2171256953
2896,33030,35431.548455653094
2897,33031,73272.67725567496
2898,33032,35902.58417216337
2899,33033,11417.8613769608
2900,33034,48387.586577477115
2901,33035,54137.79652753276
2902,33036,477490.29894020164
2903,33037,287001.25687106606
2904,33040,129417.46095214743
2905,33042,60166.81550795963
2906,33043,60888.53668629701
2907,33050,360751.306673299
2908,33054,11336.24537458528
2909,33055,46877.46294608646
2910,33056,7083.16815814648
2911,33060,54616.97264539786
2912,33062,38734.08653925583
2913,33063,53091.207372508616
2914,33064,47962.956169503654
2915,33065,51638.93373370362
2916,33066,14253.07286731657
2917,33067,279886.0268513873
2918,33068,53862.82555418427
2919,33069,5387.367858880124
2920,33070,132368.5521617245
2921,33071,22178.01982048584
2922,33073,50396.93393857932
2923,33076,70921.25636811169
2924,33109,875759.3590995342
2925,33125,10565.43188961017
2926,33126,10424.03525170566
2927,33127,34278.708444629534
2928,33129,30181.874803390725
2929,33130,16347.029308824585
2930,33131,42724.213594944726
2931,33132,59513.12732689748
2932,33133,307828.98679507495
2933,33134,88215.00436787953
2934,33135,35661.785923605705
2935,33136,157308.0801449117
2936,33137,39831.863664809025
2937,33138,88724.0035091959
2938,33139,9059.173587844854
2939,33140,38097.058603407284
2940,33141,24473.742972376902
2941,33142,13896.81391365459
2942,33143,254959.88462114523
2943,33144,31070.235481816504
2944,33145,70948.71972519624
2945,33146,115933.58341116077
2946,33147,5670.145431097773
2947,33149,76392.05670759198
2948,33150,45861.79593881318
2949,33154,159467.64427563676
2950,33155,50288.18027751765
2951,33156,196132.34485252065
2952,33157,53612.120525150945
2953,33158,270368.81691917934
2954,33160,78011.63841241247
2955,33161,33254.47160203773
2956,33162,56933.47367735202
2957,33165,14912.66037838744
2958,33166,15725.97972721364
2959,33167,42912.629875106075
2960,33168,11985.151983976559
2961,33169,85320.96248470682
2962,33170,46718.57954198264
2963,33172,2463.6793575392517
2964,33173,31961.4127435155
2965,33174,15722.195216130172
2966,33175,43140.14091452155
2967,33176,102513.17740655693
2968,33177,19619.189588040565
2969,33178,48726.07331496738
2970,33179,12957.9799192249
2971,33180,51948.279431695606
2972,33181,20115.36979682967
2973,33183,37510.08690292365
2974,33184,85923.88265944412
2975,33185,55983.46450328739
2976,33186,42052.954700921546
2977,33187,130572.6650594521
2978,33189,50885.72500568512
2979,33190,36804.140344561616
2980,33193,56812.11988754854
2981,33196,22930.42805988196
2982,33301,305955.2646891992
2983,33304,62468.08381468299
2984,33305,126415.88129597955
2985,33306,95588.21615343117
2986,33308,39372.507197977735
2987,33309,64049.90471393667
2988,33311,21425.59797186037
2989,33312,30046.523058132665
2990,33313,23614.67795757701
2991,33314,19464.697015357768
2992,33315,76289.31853679608
2993,33316,298377.22022320057
2994,33317,15688.889152718386
2995,33319,15074.305117001666
2996,33321,29824.647366777754
2997,33322,20552.887761413087
2998,33323,22085.747721314467
2999,33324,27190.655205246174
3000,33325,62801.623808265125
3001,33326,58392.90007334165
3002,33327,34953.97018202487
3003,33328,66286.20978234017
3004,33330,167406.59991174508
3005,33331,39928.93578753181
3006,33332,154040.99211268954
3007,33334,38171.5363448883
3008,33351,39444.033177613186
3009,33401,76044.62115480192
3010,33403,71382.10634333633
3011,33404,52833.72999285673
3012,33405,205028.42497492826
3013,33406,101090.26427070756
3014,33407,27268.596266765915
3015,33408,90527.39461732529
3016,33409,11178.751022789573
3017,33410,46164.726361578076
3018,33411,64878.714054766344
3019,33412,140635.3881642513
3020,33413,62601.49017998775
3021,33414,354680.31058311206
3022,33415,21132.395336004316
3023,33417,8383.039429224802
3024,33418,100233.5653230404
3025,33426,25196.021205192734
3026,33428,87970.92113460551
3027,33431,83368.24323119511
3028,33432,222616.2943595284
